"HERO ID","HERO NAME","Circle Photo URL","Circle Image Formula","Ban Photo URL","Ban Image Formula","Selection Photo URL","Selection Image Formula"
"121","Ixia","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/121_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/121_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/121_Ixia_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/121_Ixia_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/121_Ixia_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/121_Ixia_selection.png"")"
"122","Nolan","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/122_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/122_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/122_Nolan_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/122_Nolan_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/122_Nolan_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/122_Nolan_selection.png"")"
"123","Cici","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/123_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/123_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/123_Cici_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/123_Cici_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/123_Cici_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/123_Cici_selection.png"")"
"124","Chip","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/124_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/124_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/124_Chip_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/124_Chip_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/124_Chip_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/124_Chip_selection.png"")"
"125","Zhuxin","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/125_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/125_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/125_Zhuxin_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/125_Zhuxin_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/125_Zhuxin_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/125_Zhuxin_selection.png"")"
"126","Suyou","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/126_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/126_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/126_Suyou_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/126_Suyou_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/126_Suyou_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/126_Suyou_selection.png"")"
"127","Lukas","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/127_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/127_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/127_Lukas_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/127_Lukas_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/127_Lukas_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/127_Lukas_selection.png"")"
"128","Kalea","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/128_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/128_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/128_Kalea_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/128_Kalea_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/128_Kalea_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/128_Kalea_selection.png"")"
"129","Zetian","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/129_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/129_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/129_Zetian_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/129_Zetian_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/129_Zetian_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/129_Zetian_selection.png"")"
"130","Obsidia","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/130_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/130_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/130_Obsidia_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/130_Obsidia_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/130_Obsidia_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/130_Obsidia_selection.png"")"
"131","Sora","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/131_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/131_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/131_Sora_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/131_Sora_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/131_Sora_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/131_Sora_selection.png"")"
"132","Marcel","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/132_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/132_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/132_Marcel_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/132_Marcel_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/132_Marcel_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/132_Marcel_selection.png"")"
"133","Hero 133","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/133_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/133_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/133_Hirara_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/133_Hirara_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/133_Hirara_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/133_Hirara_selection.png"")"
